k;i;maxMatch;time
8;5;254;195800
8;5;252;231900
8;5;251;238600
8;5;251;205400
8;5;252;217100
8;5;254;205000
8;5;252;215200
8;5;253;194300
8;5;252;199700
8;5;254;186500
8;5;252;211500
8;5;254;201400
8;5;253;209700
8;5;254;192100
8;5;255;197200
8;5;254;207800
8;5;254;219000
8;5;254;206400
8;5;255;189100
8;5;253;182700
8;5;255;185800
8;5;253;176600
8;5;254;170800
8;5;255;160900
8;5;252;236000
8;5;253;196600
8;5;251;209700
8;5;254;191800
8;5;253;190400
8;5;254;205700
8;5;254;166500
8;5;254;181700
8;5;255;150200
8;5;255;207700
8;5;254;179500
8;5;253;228200
8;5;254;213300
8;5;255;171500
8;5;253;200800
8;5;255;197000
8;5;253;203100
8;5;254;165800
8;5;252;212900
8;5;251;242400
8;5;253;179600
8;5;255;147900
8;5;253;223600
8;5;252;228200
8;5;253;208400
8;5;253;215200
8;5;255;202400
8;5;255;161700
8;5;253;190200
8;5;252;197600
8;5;251;227100
8;5;254;168000
8;5;250;203500
8;5;252;175600
8;5;252;270200
8;5;255;170400
8;5;253;214700
8;5;254;196500
8;5;253;190100
8;5;253;190900
8;5;254;201000
8;5;253;209300
8;5;253;195900
8;5;253;220000
8;5;253;203500
8;5;252;205100
8;5;254;233800
8;5;253;252700
8;5;254;223000
8;5;254;205700
8;5;252;208500
8;5;253;206700
8;5;252;210500
8;5;255;169400
8;5;254;192100
8;5;255;196400
8;5;253;192500
8;5;253;197000
8;5;253;182800
8;5;252;190700
8;5;253;208800
8;5;253;216300
8;5;255;155800
8;5;253;195700
8;5;253;212400
8;5;253;242700
8;5;254;231100
8;5;254;193900
8;5;254;191000
8;5;254;208600
8;5;254;194300
8;5;252;212100
8;5;254;166400
8;5;254;187800
8;5;252;238100
8;5;251;220300
8;5;254;167800
8;5;253;193400
8;5;252;240900
8;5;253;167000
8;5;255;158800
8;5;252;211100
8;5;254;189600
8;5;252;187900
8;5;253;194200
8;5;254;206900
8;5;253;199100
8;5;252;212200
8;5;253;172400
8;5;254;188500
8;5;252;200400
8;5;254;168800
8;5;252;205400
8;5;253;206000
8;5;254;182500
8;5;252;248100
8;5;255;135000
8;5;255;174500
8;5;253;206900
8;5;254;200400
8;5;251;219500
8;5;254;207600
8;5;255;182600
8;5;254;189900
8;5;255;197500
8;5;251;247000
8;5;254;149500
8;5;254;222000
8;5;252;194200
8;5;253;208500
8;5;254;202900
8;5;251;247300
8;5;253;183700
8;5;251;273700
8;5;255;171200
8;5;254;195200
8;5;251;229400
8;5;251;238800
8;5;252;205800
8;5;254;169200
8;5;252;223000
8;5;255;164800
8;5;253;187800
8;5;253;206400
8;5;253;206000
8;5;254;449000
8;5;253;429800
8;5;252;523300
8;5;255;424900
8;5;254;364600
8;5;254;373800
8;5;253;443300
8;5;252;431700
8;5;254;415900
8;5;253;464900
8;5;254;370300
8;5;254;384500
8;5;255;349800
8;5;255;352500
8;5;255;397100
8;5;253;419400
8;5;255;354700
8;5;251;549900
8;5;254;369200
8;5;253;441000
8;5;253;482300
8;5;254;408300
8;5;254;399200
8;5;254;360700
8;5;251;435400
8;5;254;437200
8;5;254;409900
8;5;254;366400
8;5;252;493100
8;5;251;567800
8;5;253;408300
8;5;255;264100
8;5;253;460700
8;5;253;359400
8;5;251;461400
8;5;254;419700
8;5;254;393000
8;5;254;398500
8;5;252;472800
8;5;252;476000
8;5;252;528000
8;5;255;329600
8;5;251;450700
8;5;253;367600
8;5;254;335000
8;5;254;341500
8;5;253;375200
8;5;254;347200
8;5;250;434900
8;5;255;333400
8;5;254;436500
8;5;253;391900
8;5;252;475900
8;5;254;405800
8;5;254;376000
8;5;255;303100
8;5;255;355800
8;5;253;464700
8;5;251;452100
8;5;252;453400
8;5;255;396100
8;5;254;400100
8;5;253;385500
8;5;252;419100
8;5;255;374300
8;5;253;355100
8;5;255;323200
8;5;251;471600
8;5;254;411400
8;5;253;437800
8;5;254;420600
8;5;251;509700
8;5;248;611200
8;5;252;428300
8;5;253;451400
8;5;251;464300
8;5;251;585900
8;5;254;429000
8;5;253;473900
8;5;252;383900
8;5;253;448200
8;5;253;431100
8;5;255;400500
8;5;252;543900
8;5;253;371700
8;5;253;396900
8;5;255;374900
8;5;255;323500
8;5;254;358800
8;5;254;370000
8;5;255;314500
8;5;253;431500
8;5;253;380000
8;5;253;448300
8;5;252;423500
8;5;253;377100
8;5;253;511100
8;5;252;413700
8;5;255;364700
8;5;253;416700
8;5;252;508000
8;5;253;379200
8;5;254;307900
8;5;254;473000
8;5;253;394200
8;5;253;476000
8;5;254;381700
8;5;253;462100
8;5;253;438200
8;5;254;472000
8;5;253;362800
8;5;255;334400
8;5;252;390100
8;5;250;481700
8;5;251;542900
8;5;254;501500
8;5;253;462800
8;5;253;417600
8;5;255;378800
8;5;252;473500
8;5;253;454200
8;5;251;488900
8;5;252;451700
8;5;254;324600
8;5;253;362600
8;5;250;497800
8;5;255;361800
8;5;252;501600
8;5;251;499900
8;5;249;532300
8;5;255;347200
8;5;253;394500
8;5;253;410600
8;5;253;418500
8;5;254;323000
8;5;251;459700
8;5;254;364800
8;5;253;438100
8;5;253;487500
8;5;255;360900
8;5;252;456900
8;5;255;383600
8;5;253;372900
8;5;254;431800
8;5;255;347100
8;5;251;486300
8;5;250;411600
8;5;252;431300
8;5;254;315400
8;5;254;404900
8;5;254;367100
8;5;253;377600
8;5;253;461200
8;5;253;427700
8;5;253;438700
8;5;255;365500
8;5;254;370300
8;5;255;308500
8;5;253;408200
8;5;253;708200
8;5;254;339800
8;5;255;317300
8;5;254;362800
8;5;253;383100
8;5;253;449500
8;5;253;407400
8;5;253;400200
8;6;255;338900
8;6;255;399300
8;6;255;338000
8;6;254;528000
8;6;254;380600
8;6;253;431800
8;6;255;437700
8;6;254;474400
8;6;255;444400
8;6;255;425100
8;6;255;395800
8;6;254;378500
8;6;255;328200
8;6;255;354800
8;6;255;465600
8;6;255;541100
8;6;255;446500
8;6;255;360800
8;6;255;416600
8;6;254;647900
8;6;254;442900
8;6;255;401700
8;6;254;460200
8;6;255;359600
8;6;254;419000
8;6;255;370000
8;6;255;395600
8;6;253;428600
8;6;254;442600
8;6;255;348400
8;6;254;376400
8;6;255;395300
8;6;255;424700
8;6;255;539200
8;6;255;472500
8;6;254;447200
8;6;255;529100
8;6;255;457000
8;6;254;472800
8;6;254;465200
8;6;254;447700
8;6;253;691600
8;6;255;599200
8;6;255;654400
8;6;255;480600
8;6;255;600100
8;6;253;522700
8;6;255;428500
8;6;254;516300
8;6;254;575300
8;6;255;827800
8;6;255;441700
8;6;255;1212000
8;6;253;545300
8;6;255;377300
8;6;254;573300
8;6;254;452700
8;6;253;669800
8;6;254;394000
8;6;254;905600
8;6;255;428100
8;6;254;643100
8;6;254;1175900
8;6;255;426100
8;6;255;612200
8;6;253;510800
8;6;254;591900
8;6;255;375200
8;6;255;542800
8;6;255;461700
8;6;255;1064200
8;6;255;471100
8;6;255;485100
8;6;255;411200
8;6;254;501900
8;6;253;434300
8;6;255;447100
8;6;255;404100
8;6;255;400800
8;6;255;493800
8;6;255;383300
8;6;255;414600
8;6;255;454100
8;6;254;377800
8;6;255;575300
8;6;254;459000
8;6;255;5879700
8;6;255;432100
8;6;254;447400
8;6;255;596700
8;6;254;686100
8;6;254;650100
8;6;254;1156200
8;6;255;485200
8;6;255;434700
8;6;254;504900
8;6;254;467500
8;6;253;442100
8;6;254;367900
8;6;254;514700
8;6;253;437400
8;6;254;412300
8;6;254;467300
8;6;255;373700
8;6;254;494100
8;6;255;378800
8;6;255;331000
8;6;253;432300
8;6;255;365500
8;6;255;409400
8;6;254;407200
8;6;255;569200
8;6;251;697100
8;6;254;422900
8;6;254;470800
8;6;254;429500
8;6;254;448400
8;6;252;597500
8;6;254;384000
8;6;255;437200
8;6;254;477700
8;6;255;387200
8;6;255;394500
8;6;255;393700
8;6;255;373300
8;6;254;386400
8;6;254;472200
8;6;254;477700
8;6;252;489900
8;6;255;335700
8;6;255;389300
8;6;255;356800
8;6;254;476300
8;6;255;385200
8;6;255;331800
8;6;255;388000
8;6;255;315800
8;6;254;389500
8;6;255;337400
8;6;255;393000
8;6;255;388500
8;6;254;390400
8;6;255;391800
8;6;255;404600
8;6;255;330100
8;6;255;329700
8;6;255;320000
8;6;255;364000
8;6;255;282500
8;6;255;325500
8;6;255;377500
8;6;254;440300
8;6;254;483300
8;6;255;353900
8;6;253;436200
8;6;254;505500
8;6;254;474400
8;6;255;402600
8;6;253;594700
8;6;253;473500
8;6;255;342100
8;6;255;338400
8;6;255;426400
8;6;254;418200
8;6;255;364800
8;6;255;425100
8;6;255;357600
8;6;255;372500
8;6;254;399800
8;6;255;385800
8;6;255;355000
8;6;255;380100
8;6;255;474800
8;6;255;492400
8;6;255;454900
8;6;255;373500
8;6;253;451700
8;6;255;385400
8;6;255;433900
8;6;255;376700
8;6;255;340000
8;6;255;357200
8;6;253;529300
8;6;254;391400
8;6;255;360900
8;6;254;393200
8;6;254;461500
8;6;254;504300
8;6;255;439800
8;6;255;428500
8;6;255;358500
8;6;253;468300
8;6;255;357900
8;6;255;386400
8;6;255;378000
8;6;254;425100
8;6;255;591800
8;6;255;556000
8;6;255;596800
8;6;255;463000
8;6;255;491600
8;6;254;661700
8;6;255;674400
8;6;254;584800
8;6;254;712500
8;6;251;762500
8;6;255;440700
8;6;255;485300
8;6;253;500500
8;6;255;435600
8;6;255;510000
8;6;255;738600
8;6;255;458600
8;6;253;618300
8;6;255;485200
8;6;253;460700
8;6;254;581800
8;6;255;631300
8;6;255;748900
8;6;255;602900
8;6;254;571200
8;6;255;579300
8;6;254;748400
8;6;253;692600
8;6;255;672400
8;6;254;718100
8;6;255;573200
8;6;255;783800
8;6;253;815100
8;6;255;398500
8;6;254;510000
8;6;254;661900
8;6;255;597800
8;6;255;542800
8;6;255;336800
8;6;255;631000
8;6;255;556100
8;6;255;437900
8;6;254;501900
8;6;255;359400
8;6;254;415600
8;6;255;390400
8;6;255;478600
8;6;254;482900
8;6;255;397100
8;6;255;451100
8;6;254;397300
8;6;254;423000
8;6;255;413500
8;6;255;390400
8;6;255;521900
8;6;254;510100
8;6;255;493300
8;6;255;412700
8;6;255;337000
8;6;255;411700
8;6;255;438800
8;6;254;543200
8;6;255;375100
8;6;255;476600
8;6;255;418800
8;6;255;362800
8;6;255;676600
8;6;255;460900
8;6;255;442000
8;6;255;375000
8;6;254;443500
8;6;253;580300
8;6;255;394500
8;6;255;616500
8;6;253;549500
8;6;255;438000
8;6;255;446900
8;6;254;607600
8;6;254;553600
8;6;253;762500
8;6;254;383000
8;6;254;466500
8;6;253;452600
8;6;254;472500
8;6;254;416300
8;6;255;425800
8;6;255;342800
8;6;254;533400
8;6;255;391900
8;6;254;443600
8;6;255;447500
8;6;255;406300
8;6;255;414000
8;6;255;364700
8;6;253;437000
8;6;255;374200
8;6;254;426100
8;6;255;365800
8;6;255;358400
8;6;255;385000
8;6;253;456500
8;6;254;453400
8;6;254;417700
8;6;255;358400
8;6;253;551600
8;6;254;377900
8;6;255;537400
8;6;254;419500
8;6;254;455900
8;6;255;355600
8;6;252;457200
8;6;255;307500
8;6;255;332200
8;6;254;402900
8;6;253;368500
8;6;254;459400
8;6;255;421600
8;6;254;371500
8;6;253;407600
8;6;254;410300
8;6;254;435400
8;6;255;361900
8;6;255;332600
8;6;255;369600
8;6;255;391900
8;6;255;401700
8;6;254;437400
8;6;255;396700
8;6;255;392800
8;6;255;338500
8;6;254;486100
8;6;254;435500
8;6;255;376700
8;6;255;356400
8;6;255;349000
8;6;255;373600
8;6;255;312400
8;6;255;322600
8;6;255;399100
8;6;255;433400
8;6;255;347900
8;6;255;257500
8;6;255;439400
8;6;255;420900
8;6;255;434800
8;6;253;444200
8;6;254;427500
8;6;255;357300
8;6;255;326300
8;6;255;344700
8;6;252;441000
8;6;254;368500
8;6;254;385200
8;6;255;365000
8;6;255;446800
8;6;255;355900
8;6;254;404600
8;6;254;414900
8;6;253;400200
8;6;255;339300
8;6;255;370700
8;6;255;375600
8;6;255;323200
8;6;255;309400
8;6;255;340500
8;6;255;376700
8;6;255;412500
8;6;255;377100
8;6;255;348700
8;6;255;253000
8;6;254;389900
8;6;255;403600
8;6;252;465000
8;6;255;377300
8;6;255;338400
8;6;255;428000
8;6;255;384300
8;6;255;365900
8;6;255;378800
8;6;255;400800
8;6;254;503000
8;6;253;428000
8;6;255;508500
8;6;254;387800
8;6;254;444300
8;6;254;446500
8;6;255;453200
8;6;254;410700
8;6;252;493400
8;6;255;431300
8;6;254;383500
8;6;254;421900
8;6;255;294000
8;6;255;402800
8;6;255;410700
8;6;254;398200
8;6;254;393300
8;6;255;373500
8;6;254;458200
8;6;254;423500
8;6;255;327400
8;6;254;442600
8;6;254;421600
8;6;254;371300
8;6;252;413300
8;6;253;461300
8;6;254;464900
8;6;255;535500
8;6;255;558500
8;6;253;474300
8;6;254;410000
8;6;255;357300
8;6;255;409300
8;6;254;450300
8;6;254;421400
8;6;253;452500
8;6;255;374600
8;6;253;488700
8;6;253;452500
8;6;255;342300
8;6;255;386800
8;6;255;415800
8;6;255;425200
8;6;254;448600
8;6;254;430500
8;6;254;326800
8;6;255;510200
8;6;255;446900
8;6;254;390400
8;6;255;496400
8;6;255;449000
8;6;254;441800
8;6;255;406600
8;6;254;403100
8;6;254;458800
8;6;254;439900
8;6;255;512100
8;6;253;466000
8;6;253;503700
8;6;255;364900
8;6;255;406900
8;6;254;447600
8;6;255;428400
8;6;255;380300
8;6;254;379600
8;6;254;480100
8;6;254;367200
8;6;255;345800
8;6;255;457100
8;6;254;478400
8;6;254;386900
8;6;255;339000
8;6;255;432700
8;6;254;434000
8;6;255;367400
8;6;255;450600
8;6;255;445100
8;6;255;392400
8;6;255;419100
8;6;255;375400
8;6;255;404000
8;6;255;419500
8;6;255;392700
8;6;255;451700
8;6;255;379300
8;6;255;438600
8;6;255;438600
8;6;255;373100
8;6;254;452300
8;6;255;373200
8;6;250;569000
8;6;255;375800
8;6;255;393400
8;6;255;388800
8;6;255;400400
8;6;255;305800
8;6;253;474200
8;6;253;525500
8;6;254;386900
8;6;255;353900
8;6;254;441700
8;6;255;365800
8;6;255;405100
8;6;255;417800
8;6;255;339100
8;6;254;466000
8;6;255;414900
8;6;254;423200
8;6;254;432300
8;6;253;527800
8;6;255;432900
8;6;255;403000
8;6;255;359500
8;6;254;440300
8;6;253;415700
8;6;254;472300
8;6;254;342600
8;6;253;428200
8;6;255;343100
8;6;254;372900
8;6;255;371500
8;6;255;466700
8;6;255;376700
8;6;254;406600
8;7;255;375300
8;7;255;330100
8;7;255;370500
8;7;255;345000
8;7;255;413300
8;7;255;388400
8;7;255;380800
8;7;255;398400
8;7;255;357000
8;7;255;349400
8;7;255;398100
8;7;255;320800
8;7;255;368800
8;7;255;330500
8;7;255;409300
8;7;255;336200
8;7;255;415600
8;7;254;464400
8;7;255;362900
8;7;255;394200
8;7;255;384900
8;7;255;407600
8;7;255;404600
8;7;255;383600
8;7;255;409200
8;7;255;459400
8;7;255;399500
8;7;255;382900
8;7;255;409700
8;7;254;520100
8;7;255;421900
8;7;255;383300
8;7;255;356600
8;7;255;329200
8;7;255;419700
8;7;255;427400
8;7;254;389600
8;7;255;414100
8;7;254;454500
8;7;255;377800
8;7;255;381000
8;7;255;327500
8;7;254;420900
8;7;255;377700
8;7;255;430900
8;7;255;397100
8;7;255;424900
8;7;255;395400
8;7;255;440600
8;7;255;384800
8;7;255;307700
8;7;255;399000
8;7;255;367500
8;7;255;447900
8;7;255;443700
8;7;254;443200
8;7;255;372400
8;7;255;454300
8;7;255;390000
8;7;255;316400
8;7;254;396500
8;7;254;390100
8;7;255;442200
8;7;255;431100
8;7;255;378100
8;7;255;354100
8;7;255;385600
8;7;253;430700
8;7;255;354900
8;7;254;449100
8;7;254;389600
8;7;255;354700
8;7;254;445400
8;7;255;311200
8;7;255;393800
8;7;255;387100
8;7;255;440400
8;7;254;469400
8;7;255;420900
8;7;255;352300
8;7;255;335700
8;7;255;400100
8;7;255;342400
8;7;255;355500
8;7;255;410300
8;7;255;360900
8;7;255;469300
8;7;255;365300
8;7;255;330000
8;7;254;530500
8;7;255;490000
8;7;255;407600
8;7;255;383900
8;7;255;305600
8;7;255;437000
8;7;255;354100
8;7;255;410600
8;7;255;425600
8;7;255;326500
8;7;255;346500
8;7;252;497300
8;7;254;392400
8;7;255;323800
8;7;255;438000
8;7;255;372800
8;7;255;398200
8;7;255;343300
8;7;255;406000
8;7;255;387500
8;7;255;422300
8;7;255;430300
8;7;255;371600
8;7;255;317500
8;7;255;360600
8;7;254;418600
8;7;254;382000
8;7;255;424000
8;7;255;384500
8;7;255;395600
8;7;255;329800
8;7;255;379000
8;7;255;352200
8;7;254;369000
8;7;254;433200
8;7;254;348600
8;7;255;391400
8;7;255;371100
8;7;255;383300
8;7;255;396000
8;7;255;445100
8;7;255;307200
8;7;255;327800
8;7;254;435600
8;7;255;432100
8;7;255;343500
8;7;255;393500
8;7;255;311000
8;7;255;389300
8;7;255;337200
8;7;255;447700
8;7;255;390900
8;7;255;334600
8;7;255;379300
8;7;255;414300
8;7;255;366600
8;7;255;465100
8;7;255;375300
8;7;255;381400
8;7;255;358700
8;7;255;435000
8;7;255;433200
8;7;255;376000
8;7;255;330900
8;7;255;394300
8;7;255;410800
8;7;254;432900
8;7;255;370000
8;7;255;337800
8;7;255;457600
8;7;255;470800
8;7;254;462600
8;7;255;365300
8;7;255;381200
8;7;255;383600
8;7;255;347200
8;7;255;370000
8;7;255;331200
8;7;254;447900
8;7;255;364700
8;7;255;375100
8;7;255;357700
8;7;255;425700
8;7;255;486100
8;7;255;344800
8;7;255;418400
8;7;254;517400
8;7;255;360300
8;7;255;494900
8;7;255;410500
8;7;255;422000
8;7;255;362800
8;7;255;349000
8;7;254;449100
8;7;255;332600
8;7;255;376700
8;7;255;423600
8;7;255;400600
8;7;255;418800
8;7;255;389900
8;7;255;446700
8;7;255;408200
8;7;255;355400
8;7;255;354300
8;7;255;427200
8;7;255;387100
8;7;254;446200
8;7;255;362400
8;7;255;423300
8;7;255;412700
8;7;255;406500
8;7;254;472900
8;7;255;381600
8;7;255;401600
8;7;255;390800
8;7;255;319700
8;7;254;784200
8;7;255;604300
8;7;255;338800
8;7;255;405900
8;7;255;416800
8;7;254;411300
8;7;254;469800
8;7;255;409300
8;7;254;445100
8;7;255;353800
8;7;254;472300
8;7;255;372200
8;7;255;418300
8;7;255;385400
8;7;255;316300
8;7;255;365200
8;7;255;329000
8;7;255;334200
8;7;255;405800
8;7;255;391700
8;7;255;225500
8;7;255;146600
8;7;255;192400
8;7;254;210500
8;7;255;199300
8;7;255;158900
8;7;255;169200
8;7;255;196900
8;7;255;797800
8;7;255;190700
8;7;255;153600
8;7;255;197800
8;7;255;175200
8;7;255;216900
8;7;255;167300
8;7;255;198400
8;7;255;157700
8;7;255;199700
8;7;255;194900
8;7;255;198800
8;7;255;189600
8;7;255;208900
8;7;255;183300
8;7;255;176600
8;7;255;186700
8;7;255;203300
8;7;255;166700
8;7;255;177600
8;7;254;197600
8;7;255;178000
8;7;255;146200
8;7;254;203400
8;7;255;158100
8;7;255;190200
8;7;254;202500
8;7;254;199500
8;7;255;183900
8;7;255;200900
8;7;254;201100
8;7;255;195300
8;7;255;183100
8;7;255;165500
8;7;255;221500
8;7;254;213300
8;7;255;163300
8;7;254;194600
8;7;255;195500
8;7;255;198500
8;7;253;199100
8;7;255;211900
8;7;255;170400
8;7;255;201200
8;7;255;150700
8;7;253;191600
8;7;255;181000
8;7;255;173100
8;7;254;196900
8;7;255;179000
8;7;255;228400
8;7;255;206100
8;7;254;207200
8;7;255;185300
8;7;255;203200
8;7;255;180700
8;7;255;208500
8;7;255;213900
8;7;255;152400
8;7;255;189300
8;7;255;172200
8;7;255;197300
8;7;255;170900
8;7;255;178200
8;7;255;158100
8;7;255;163500
8;7;255;192700
8;7;254;214900
8;7;255;197900
8;7;255;180200
8;7;255;177500
8;7;255;165100
8;7;255;196700
8;7;255;175100
8;7;254;163700
8;7;254;207400
8;7;255;210300
8;7;255;191400
8;7;255;180000
8;7;254;206100
8;7;255;228900
8;7;255;152800
8;7;254;226000
8;7;255;174300
8;7;255;195500
8;7;255;212000
8;7;255;165600
8;7;254;195100
8;7;255;240600
8;7;255;152700
8;7;255;206300
8;7;254;229700
8;7;255;164700
8;7;254;230000
8;7;255;176600
8;7;255;164300
8;7;255;137700
8;7;254;187000
8;7;255;202500
8;7;255;165300
8;7;255;215600
8;7;255;180400
8;7;255;205200
8;7;255;179300
8;7;255;181200
8;7;255;217200
8;7;255;187700
8;7;255;201200
8;7;254;194000
8;7;255;189500
8;7;255;181500
8;7;254;255700
8;7;254;212100
8;7;254;232300
8;7;255;199000
8;7;254;198200
8;7;252;276800
8;7;254;216600
8;7;255;197800
8;7;255;158400
8;7;255;210300
8;7;255;190200
8;7;255;160800
8;7;255;195800
8;7;255;183000
8;7;255;172400
8;7;255;165300
8;7;254;209700
8;7;255;185200
8;7;255;139900
8;7;255;187500
8;7;255;183600
8;7;254;202300
8;7;255;176000
8;7;255;182600
8;7;255;193700
8;7;255;217000
8;7;255;150300
8;7;255;218600
8;7;255;241100
8;7;255;177800
8;7;255;186900
8;7;255;217500
8;7;254;219000
8;7;255;176600
8;7;253;217800
8;7;255;174200
8;7;254;214700
8;7;255;154300
8;7;255;189100
8;7;254;171200
8;7;255;166000
8;7;255;182900
8;7;255;181600
8;7;255;186000
8;7;255;173200
8;7;255;154700
8;7;255;186400
8;7;254;207400
8;7;255;175200
8;7;255;205100
8;7;255;179400
8;7;254;207200
8;7;255;152000
8;7;255;207000
8;7;255;173800
8;7;255;233700
8;7;255;185200
8;7;255;220100
8;7;255;161900
8;7;255;179700
8;7;255;158100
8;7;255;183800
8;7;255;194900
8;7;255;185700
8;7;255;195800
8;7;255;185900
8;7;255;193000
8;7;255;188200
8;7;254;194600
8;7;255;181500
8;7;254;242100
8;7;255;210500
8;7;255;136900
8;7;255;189600
8;7;255;190100
8;7;255;157800
8;7;255;148800
8;7;254;224900
8;7;255;208800
8;7;255;205100
8;7;255;227500
8;7;255;180400
8;7;255;171500
8;7;254;205500
8;7;255;164200
8;7;255;178100
8;7;255;179700
8;7;255;184600
8;7;255;201000
8;7;255;162300
8;7;255;177600
8;7;255;178600
8;7;255;162300
8;7;255;181700
8;7;255;199700
8;7;255;197500
8;7;255;163200
8;7;255;198000
8;7;255;193400
8;7;255;195900
8;7;255;157800
8;7;254;195800
8;7;255;196700
8;7;255;165000
8;7;255;159000
8;7;255;186900
8;7;255;200100
8;7;255;184800
8;7;255;178600
8;7;254;193800
8;7;255;198000
8;7;255;165300
8;7;255;194500
8;7;255;224700
8;7;255;254400
8;7;255;198800
8;7;255;174700
8;7;255;159400
8;7;255;145000
8;7;255;192200
8;7;255;215500
8;7;255;184600
8;7;254;210300
8;7;254;220200
8;7;255;190500
8;7;255;185400
8;7;255;173200
8;7;255;192600
8;7;255;164000
8;7;255;164500
8;7;255;205300
8;7;255;193000
8;7;255;209600
8;7;255;190400
8;7;255;151000
8;7;254;195400
8;7;255;185800
8;7;254;207800
8;7;253;199600
8;7;254;203500
8;7;255;179500
8;7;255;144200
8;7;254;192800
8;7;255;162800
8;7;255;147200
8;7;255;161500
8;7;255;188500
8;7;255;173600
8;7;255;224100
8;7;255;197100
8;7;255;175000
8;7;254;227300
8;7;255;172500
8;7;255;174300
8;7;255;188800
8;7;255;200900
9;1;309;49900
9;1;317;49200
9;1;324;53100
9;1;312;52200
9;1;323;60000
9;1;327;49700
9;1;329;49500
9;1;320;49900
9;1;324;50400
9;1;325;51600
9;1;325;49800
9;1;321;48900
9;1;325;50500
9;1;325;50400
9;1;338;52100
9;1;335;58800
9;1;323;51200
9;1;326;48400
9;1;329;51600
9;1;330;51500
9;1;321;51100
9;1;331;51900
9;1;319;50600
9;1;328;125700
9;1;331;59600
9;1;323;52400
9;1;317;52700
9;1;328;50200
9;1;320;50000
9;1;338;49600
9;1;321;53000
9;1;318;58700
9;1;329;50300
9;1;321;52600
9;1;311;48600
9;1;323;56700
9;1;322;51900
9;1;319;58000
9;1;337;55100
9;1;334;50900
9;1;324;51000
9;1;313;49500
9;1;328;50400
9;1;333;51300
9;1;323;59600
9;1;318;52200
9;1;317;50400
9;1;319;49100
9;1;312;59600
9;1;325;50800
9;1;317;53300
9;1;320;70800
9;1;318;49700
9;1;311;50700
9;1;326;50400
9;1;320;52300
9;1;334;49900
9;1;330;51400
9;1;322;49500
9;1;312;51000
9;1;331;50800
9;1;315;50100
9;1;325;52400
9;1;328;51500
9;1;321;50100
9;1;322;50800
9;1;336;50100
9;1;308;52700
9;1;315;50800
9;1;321;52900
9;1;328;60300
9;1;304;50500
9;1;325;50700
9;1;320;51200
9;1;321;52300
9;1;313;51300
9;1;323;48900
9;1;323;56800
9;1;327;50900
9;1;329;52400
9;1;314;50900
9;1;325;52000
9;1;327;49200
9;1;335;52700
9;1;314;62000
9;1;342;55700
9;1;309;53700
9;1;330;50400
9;1;337;48000
9;1;328;49600
9;1;325;48900
9;1;321;60200
9;1;316;50100
9;1;327;50500
9;1;321;48900
9;1;317;49300
9;1;322;50100
9;1;312;49700
9;1;317;57700
9;1;323;63400
9;1;329;52000
9;1;326;50500
9;1;313;51400
9;1;330;52500
9;1;310;50200
9;1;324;52900
9;1;317;49900
9;1;340;49100
9;1;318;52200
9;1;326;49300
9;1;321;63300
9;1;329;52000
9;1;326;49700
9;1;327;50300
9;1;323;56000
9;1;328;59300
9;1;323;51000
9;1;326;57000
9;1;323;49300
9;1;324;49300
9;1;327;52200
9;1;326;51100
9;1;317;52500
9;1;332;48800
9;1;328;48400
9;1;323;50300
9;1;337;49400
9;1;312;52500
9;1;317;50800
9;1;328;67900
9;1;321;52800
9;1;326;52700
9;1;330;61400
9;1;328;51300
9;1;327;53700
9;1;329;49400
9;1;318;59200
9;1;309;49700
9;1;333;53100
9;1;313;57000
9;1;336;54700
9;1;324;53500
9;1;319;58000
9;1;327;56100
9;1;319;59100
9;1;320;55500
9;1;326;56800
9;1;327;49600
9;1;321;50600
9;1;318;58000
9;1;333;51500
9;1;321;52400
9;1;331;52000
9;1;324;49000
9;1;326;51400
9;1;331;49600
9;1;317;51600
9;1;325;54100
9;1;322;67700
9;1;311;55500
9;1;330;64100
9;1;323;52500
9;1;322;50700
9;1;320;53100
9;1;322;53000
9;1;328;50000
